gene	chrom	start	end
Smp_162370	SM_V7_ZW	64307854	64309148
Smp_162380	SM_V7_ZW	64264724	64277014
Smp_162390	SM_V7_ZW	64194264	64246533
Smp_162420	SM_V7_ZW	64108029	64109388
Smp_162440	SM_V7_ZW	63923274	63950621
Smp_162500	SM_V7_ZW	50102180	50126114
Smp_162510	SM_V7_ZW	50132619	50161765
Smp_162520	SM_V7_3	19747635	19773708
Smp_162540	SM_V7_3	19884982	19918087
Smp_162550	SM_V7_3	19945521	19986843
Smp_162600	SM_V7_3	20084423	20117129
Smp_162610	SM_V7_3	20247178	20270278
Smp_162620	SM_V7_3	20267267	20287554
Smp_162630	SM_V7_3	20366872	20381444
Smp_162640	SM_V7_3	20401600	20425186
Smp_162650	SM_V7_3	20454513	20472570
Smp_162660	SM_V7_3	20492868	20504894
Smp_162680	SM_V7_3	20597058	20601318
Smp_162710	SM_V7_3	20695623	20703442
Smp_162760	SM_V7_ZW	69723782	69766785
Smp_162770	SM_V7_ZW	69662629	69677428
Smp_162790	SM_V7_ZW	69474919	69506540
Smp_162810	SM_V7_ZW	69295833	69325700
Smp_162840	SM_V7_ZW	69133282	69135229
Smp_162860	SM_V7_ZW	68899507	68930298
Smp_162890	SM_V7_ZWH030	5375	18532
Smp_162900	SM_V7_ZW	82919870	83005302
Smp_162910	SM_V7_ZW	83019180	83080615
Smp_162920	SM_V7_ZW	83089259	83107792
Smp_162940	SM_V7_ZW	83289146	83309615
Smp_162960	SM_V7_ZW	83377259	83395679
Smp_162970	SM_V7_ZW	83401739	83457814
Smp_162980	SM_V7_ZW	83502059	83504433
Smp_163000	SM_V7_ZW	83587137	83604166
Smp_163030	SM_V7_1	86823999	86842121
Smp_163050	SM_V7_1	87037229	87053179
Smp_163080	SM_V7_1	87218899	87281233
Smp_163090	SM_V7_1	87329221	87391675
Smp_163110	SM_V7_ZW	74342629	74369071
Smp_163140	SM_V7_ZW	74188796	74200850
Smp_163160	SM_V7_ZW	74073376	74157640
Smp_163170	SM_V7_ZW	74031777	74044132
Smp_163180	SM_V7_ZW	73984826	74011728
Smp_163210	SM_V7_1	9331069	9404606
Smp_163220	SM_V7_1	9310604	9325485
Smp_163230	SM_V7_1	9281067	9293572
Smp_163240	SM_V7_1	9157167	9217272
Smp_163250	SM_V7_ZW	44413724	44459462
Smp_163260	SM_V7_ZW	44464216	44470217
Smp_163290	SM_V7_ZW	44623468	44662182
Smp_163300	SM_V7_ZW	44672586	44677845
Smp_163310	SM_V7_ZW	44811505	44852822
Smp_163320	SM_V7_ZW	44871005	44893942
Smp_163330	SM_V7_ZW	44893642	44900293
Smp_163340	SM_V7_ZW	44900385	44928506
Smp_163380	SM_V7_ZW	45359692	45390557
Smp_163420	SM_V7_1	20373224	20446055
Smp_163430	SM_V7_1	20446888	20457070
Smp_163450	SM_V7_3	17440058	17474673
Smp_163460	SM_V7_3	17431647	17437901
Smp_163500	SM_V7_1	21292055	21415379
Smp_163520	SM_V7_1	21371760	21372961
Smp_163550	SM_V7_1	21179716	21211999
Smp_163560	SM_V7_1	21145415	21180058
Smp_163570	SM_V7_1	20945996	21115764
Smp_163580	SM_V7_1	20922616	20928416
Smp_163590	SM_V7_1	20874216	20893815
Smp_163600	SM_V7_1	20839867	20858992
Smp_163610	SM_V7_1	20700076	20704258
Smp_163620	SM_V7_1	20651479	20695780
Smp_163640	SM_V7_1	20502034	20511900
Smp_163660	SM_V7_ZW	79460997	79488573
Smp_163670	SM_V7_ZW	79560691	79587590
Smp_163710	SM_V7_ZW	79731576	79765663
Smp_163720	SM_V7_ZW	79777766	79803630
Smp_163750	SM_V7_ZW	80099072	80213287
Smp_163760	SM_V7_ZW	80281952	80314157
Smp_163780	SM_V7_ZW	80334313	80361947
Smp_163790	SM_V7_ZW	80445406	80560327
Smp_163810	SM_V7_ZW	80582697	80701862
Smp_163820	SM_V7_ZW	80724127	80808442
Smp_163830	SM_V7_ZW	80828376	80838120
Smp_163840	SM_V7_ZW	80868743	80882316
Smp_163850	SM_V7_ZW	80896533	80904927
Smp_163880	SM_V7_ZW	80937343	80964154
Smp_163930	SM_V7_ZW	81198512	81217609
Smp_163950	SM_V7_6	23658996	23664585
Smp_163970	SM_V7_6	23730300	23763342
Smp_163980	SM_V7_6	23828136	23849930
Smp_164010	SM_V7_6	24001696	24056134
Smp_164020	SM_V7_6	24055618	24098809
Smp_164040	SM_V7_6	24157519	24172312
Smp_164050	SM_V7_6	24176866	24204211
Smp_164060	SM_V7_6	24221966	24228857
Smp_164070	SM_V7_6	24261510	24267822
Smp_164080	SM_V7_6	24273666	24306300
Smp_164100	SM_V7_6	24349339	24374892
Smp_164130	SM_V7_6	24411722	24518457
Smp_164150	SM_V7_6	24693830	24716014
Smp_164180	SM_V7_1	5056211	5083394
Smp_164190	SM_V7_1	5026228	5046663
Smp_164200	SM_V7_1	5112922	5132064
Smp_164210	SM_V7_1	5180613	5205654
Smp_164250	SM_V7_5	6025028	6038592
Smp_164270	SM_V7_7	17236070	17359062
Smp_164360	SM_V7_6	8290452	8301063
Smp_164380	SM_V7_6	8330012	8382596
Smp_164400	SM_V7_ZW	41669165	41669732
Smp_164410	SM_V7_ZW	41613503	41635683
Smp_164480	SM_V7_1	2103298	2104263
Smp_164500	SM_V7_ZW	58506068	58524715
Smp_164540	SM_V7_2	25515354	25542504
Smp_164560	SM_V7_3	31917459	31938241
Smp_164590	SM_V7_3	31738016	31782210
Smp_164650	SM_V7_ZW	85891696	85899850
Smp_164660	SM_V7_ZW	85943051	85953970
Smp_164680	SM_V7_ZW	86058319	86156985
Smp_164700	SM_V7_4	5123523	5123810
Smp_164710	SM_V7_4	5181491	5181760
Smp_164730	SM_V7_4	5262081	5309176
Smp_164740	SM_V7_ZW	36522231	36531428
Smp_164750	SM_V7_ZW	36545756	36548257
Smp_164760	SM_V7_ZW	36557172	36585391
Smp_164820	SM_V7_ZW	12995835	13030371
Smp_164860	SM_V7_ZW	13138837	13144079
Smp_164880	SM_V7_ZW	13166040	13259167
Smp_164890	SM_V7_1	15833020	15857598
Smp_164930	SM_V7_1	15756282	15800846
Smp_164940	SM_V7_1	15729771	15748438
Smp_164950	SM_V7_1	15724932	15729326
Smp_164960	SM_V7_1	15681281	15709108
Smp_164990	SM_V7_6	7157468	7182399
Smp_165000	SM_V7_6	7279256	7324632
Smp_165030	SM_V7_1	61248107	61265603
Smp_165040	SM_V7_1	61225315	61242954
Smp_165050	SM_V7_1	60950965	60957664
Smp_165060	SM_V7_1	60974938	61025210
Smp_165070	SM_V7_1	61070154	61077444
Smp_165080	SM_V7_1	61100568	61108625
Smp_165150	SM_V7_3	32335772	32360657
Smp_165170	SM_V7_3	32219355	32278168
Smp_165180	SM_V7_3	32206214	32206901
Smp_165190	SM_V7_1	83436453	83444747
Smp_165200	SM_V7_1	83312340	83356723
Smp_165220	SM_V7_ZW	39169061	39180347
Smp_165230	SM_V7_ZW	38996481	39077429
Smp_165260	SM_V7_ZW	38865972	38902007
Smp_165280	SM_V7_3	31667326	31689320
Smp_165300	SM_V7_4	38031722	38032405
Smp_165320	SM_V7_4	38114606	38116436
Smp_165330	SM_V7_4	38120372	38144599
Smp_165340	SM_V7_4	38185656	38207138
Smp_165350	SM_V7_4	38251721	38325228
Smp_165360	SM_V7_4	38334907	38350148
Smp_165400	SM_V7_1	20162820	20185426
Smp_165420	SM_V7_1	19969080	20070694
Smp_165430	SM_V7_ZW	41399569	41445662
Smp_165440	SM_V7_ZW	41264832	41361312
Smp_165450	SM_V7_ZW	41228252	41239411
Smp_165460	SM_V7_ZW	41210911	41222519
Smp_165470	SM_V7_ZW	41109643	41176947
Smp_165490	SM_V7_5	60916	70200
Smp_165530	SM_V7_5	112116	154792
Smp_165540	SM_V7_ZW	31151383	31164658
Smp_165550	SM_V7_ZW	31212284	31230349
Smp_165560	SM_V7_ZW	31297840	31313141
Smp_165570	SM_V7_ZW	31324655	31337810
Smp_165580	SM_V7_ZW	31336824	31372268
Smp_165590	SM_V7_1003	22458	25292
Smp_165600	SM_V7_1	1059056	1062865
Smp_165610	SM_V7_3	11855076	11859776
Smp_165630	SM_V7_3	12000906	12014110
Smp_165660	SM_V7_6	8495903	8535208
Smp_165680	SM_V7_6	8389602	8410881
Smp_165690	SM_V7_6	8454423	8462158
Smp_165700	SM_V7_6	8064843	8104955
Smp_165710	SM_V7_6	8111299	8122831
Smp_165720	SM_V7_6	8134290	8144325
Smp_165750	SM_V7_7	7017086	7025705
Smp_165760	SM_V7_7	7033800	7085795
Smp_165780	SM_V7_ZW	38126542	38128836
Smp_165790	SM_V7_ZW	38104722	38112673
Smp_165820	SM_V7_ZW	37887267	37980009
Smp_165830	SM_V7_ZW	37871280	37881693
Smp_165840	SM_V7_ZW	37851930	37871183
Smp_165850	SM_V7_ZW	37788417	37847071
Smp_165870	SM_V7_3	47098501	47105575
Smp_165930	SM_V7_1	31393470	31424485
Smp_165940	SM_V7_1	31434520	31448025
Smp_165950	SM_V7_1	31504251	31513896
Smp_165960	SM_V7_1	31513990	31524229
Smp_165980	SM_V7_1	31760039	31766824
Smp_166020	SM_V7_7	16109472	16150646
Smp_166040	SM_V7_1	17050258	17074292
Smp_166070	SM_V7_ZW	85373046	85394361
Smp_166080	SM_V7_ZW	85400639	85419623
Smp_166090	SM_V7_ZW	85425030	85441725
Smp_166120	SM_V7_3	2202151	2210620
Smp_166170	SM_V7_4	34517622	34520043
Smp_166180	SM_V7_4	34578909	34584109
Smp_166200	SM_V7_5	24827432	24867507
Smp_166220	SM_V7_5	24925442	24938790
Smp_166230	SM_V7_5	24943462	24950598
Smp_166280	SM_V7_1	84356486	84376364
Smp_166290	SM_V7_1	84323618	84334339
Smp_166300	SM_V7_1	84277106	84279392
Smp_166310	SM_V7_1	84215616	84230478
Smp_166320	SM_V7_1	74831641	74835916
Smp_166340	SM_V7_1	74775350	74782350
Smp_166350	SM_V7_1	74763913	74768183
Smp_166370	SM_V7_1	74690130	74719590
Smp_166390	SM_V7_2	47768715	47780902
Smp_166400	SM_V7_2	47739146	47760297
Smp_166420	SM_V7_2	47636936	47665755
Smp_166430	SM_V7_2	47615486	47621367
Smp_166440	SM_V7_2	47520431	47557932
Smp_166500	SM_V7_ZW	21474716	21480751
Smp_166530	SM_V7_ZW	21567307	21573204
Smp_166550	SM_V7_ZW	21617418	21623824
Smp_166560	SM_V7_ZW	21656630	21705534
Smp_166580	SM_V7_ZW	21784152	21804694
Smp_166600	SM_V7_ZW	21894688	21904472
Smp_166610	SM_V7_ZW	21940031	22010208
Smp_166660	SM_V7_7	13041886	13060741
Smp_166680	SM_V7_7	13205788	13223821
Smp_166690	SM_V7_7	13230675	13237567
Smp_166720	SM_V7_7	13425723	13430177
Smp_166730	SM_V7_7	13473733	13476007
Smp_166740	SM_V7_7	13556516	13568582
Smp_166750	SM_V7_7	13569777	13573197
Smp_166780	SM_V7_3	14763438	14831822
Smp_166790	SM_V7_3	14848226	14865221
Smp_166800	SM_V7_3	14878843	14893082
Smp_166820	SM_V7_3	14907976	14951836
Smp_166830	SM_V7_3	14960746	14964769
Smp_166890	SM_V7_5	11351077	11375404
Smp_166930	SM_V7_2	26915146	26918409
Smp_166940	SM_V7_2	26934030	26955512
Smp_166960	SM_V7_2	27000476	27056554
Smp_166980	SM_V7_2	27152835	27161915
Smp_167000	SM_V7_2	27253566	27257275
Smp_167010	SM_V7_2	27261609	27363462
Smp_167020	SM_V7_2	27365293	27388325
Smp_167070	SM_V7_4	44246212	44262671
Smp_167140	SM_V7_4	43870964	43919151
Smp_167160	SM_V7_1	59115496	59163956
Smp_167170	SM_V7_1	59100097	59106932
Smp_167190	SM_V7_1	58894685	59004490
Smp_167200	SM_V7_1	58867359	58889711
Smp_167220	SM_V7_1	58742370	58777068
Smp_167230	SM_V7_1	58669411	58702038
Smp_167240	SM_V7_1	58519143	58537669
Smp_167280	SM_V7_1	22826162	22832216
Smp_167290	SM_V7_1	22755283	22793648
Smp_167300	SM_V7_1	22745832	22754050
Smp_167310	SM_V7_1	22725555	22734928
Smp_167330	SM_V7_1	22515772	22543536
Smp_167360	SM_V7_1	22321039	22359954
Smp_167370	SM_V7_1	22131508	22267148
Smp_167400	SM_V7_3	7796954	7815519
Smp_167410	SM_V7_3	7832842	7850027
Smp_167430	SM_V7_3	7848043	7879786
Smp_167450	SM_V7_3	7946601	7993229
Smp_167470	SM_V7_3	8179144	8180917
Smp_167490	SM_V7_3	8248267	8257851
Smp_167500	SM_V7_3	8266934	8273468
Smp_167520	SM_V7_3	8306614	8348864
Smp_167530	SM_V7_3	8358814	8359836
Smp_167540	SM_V7_3	8364554	8378588
Smp_167550	SM_V7_3	8381831	8445180
Smp_167590	SM_V7_1	55676957	55699672
Smp_167620	SM_V7_1	56089802	56090068
Smp_167630	SM_V7_3	38953616	38981360
Smp_167640	SM_V7_3	38982218	39062430
Smp_167650	SM_V7_3	39075194	39156100
Smp_167660	SM_V7_3	39355293	39388285
Smp_167670	SM_V7_3	39391355	39391816
Smp_167680	SM_V7_3	39412448	39472912
Smp_167750	SM_V7_2	21042316	21058325
Smp_167770	SM_V7_ZW	65515707	65541045
Smp_167780	SM_V7_ZW	65477014	65478526
Smp_167800	SM_V7_ZW	65273767	65307761
Smp_167810	SM_V7_ZW	65189676	65220320
Smp_167830	SM_V7_1	7884440	7888280
Smp_167840	SM_V7_ZW	83881533	83881913
Smp_167850	SM_V7_1	31009242	31019196
Smp_167860	SM_V7_ZW	25550990	25610914
Smp_167870	SM_V7_ZW	21043051	21044272
Smp_167880	SM_V7_3	25687974	25708161
Smp_167890	SM_V7_4	31295214	31309078
Smp_167920	SM_V7_3	28063121	28079782
Smp_167950	SM_V7_ZW	26482417	26524654
Smp_168000	SM_V7_1	52987478	53033856
Smp_168030	SM_V7_5	9980684	9980944
Smp_168040	SM_V7_5	9943676	9972762
Smp_168050	SM_V7_ZW	27828920	27859340
Smp_168080	SM_V7_1	48945122	48949740
Smp_168140	SM_V7_ZW	63245417	63254353
Smp_168160	SM_V7_3	31969590	31999775
Smp_168170	SM_V7_3	33168524	33178779
Smp_168200	SM_V7_3	32993943	33024582
Smp_168240	SM_V7_1	68858596	68909709
Smp_168250	SM_V7_1	68807122	68814910
Smp_168270	SM_V7_1	68735185	68761796
Smp_168290	SM_V7_1	3714011	3714346
Smp_168310	SM_V7_ZW	12956413	12982798
Smp_168330	SM_V7_3	25390705	25397424
Smp_168340	SM_V7_3	25415972	25450201
Smp_168350	SM_V7_3	25466435	25466993
Smp_168370	SM_V7_1	28368947	28417247
Smp_168400	SM_V7_1	16799215	16816871
Smp_168430	SM_V7_4	19026949	19028536
Smp_168450	SM_V7_4	5506643	5522599
Smp_168460	SM_V7_4	5457500	5463820
Smp_168490	SM_V7_4	5335060	5335518
Smp_168500	SM_V7_4	9759346	9770528
Smp_168520	SM_V7_4	13404899	13459780
Smp_168550	SM_V7_2	570801	577135
Smp_168590	SM_V7_5	12570438	12608816
Smp_168600	SM_V7_ZW	61275948	61325488
Smp_168610	SM_V7_ZW	61206004	61238888
Smp_168620	SM_V7_ZW	61144411	61166330
Smp_168660	SM_V7_ZW	68688312	68714954
Smp_168670	SM_V7_ZW	68743432	68817649
Smp_168730	SM_V7_6	8626390	8643236
Smp_168760	SM_V7_3	28412119	28431725
Smp_168770	SM_V7_3	28350038	28356442
Smp_168780	SM_V7_3	28332616	28341895
Smp_168800	SM_V7_3	28191175	28197742
Smp_168890	SM_V7_1	82018147	82068363
Smp_168930	SM_V7_1	5207254	5227586
Smp_168990	SM_V7_ZW	50219865	50238172
Smp_169010	SM_V7_ZW	50186568	50203842
Smp_169030	SM_V7_2	23949727	23974242
Smp_169040	SM_V7_2	24015235	24039552
Smp_169050	SM_V7_2	24098839	24124111
Smp_169070	SM_V7_2	24208716	24236471
Smp_169090	SM_V7_2	24247165	24251010
Smp_169140	SM_V7_ZW	12435332	12456976
Smp_169150	SM_V7_ZW	12460033	12599658
Smp_169180	SM_V7_1	70823116	70877030
Smp_169190	SM_V7_1	70906236	70910799
Smp_169200	SM_V7_1	70914386	70922005
Smp_169220	SM_V7_1	18933725	18963239
Smp_169260	SM_V7_1	18721563	18772238
Smp_169280	SM_V7_5	23139361	23165831
Smp_169290	SM_V7_5	23048906	23096627
Smp_169300	SM_V7_5	22999343	23014073
Smp_169310	SM_V7_5	22971165	22971473
Smp_169320	SM_V7_5	22948896	22964407
Smp_169330	SM_V7_5	22909541	22944201
Smp_169340	SM_V7_5	22902429	22903107
Smp_169350	SM_V7_1	63383696	63424886
Smp_169360	SM_V7_1	63275653	63399010
Smp_169380	SM_V7_1	63100600	63152828
Smp_169410	SM_V7_4	1876958	1909143
Smp_169430	SM_V7_4	1910867	2008723
Smp_169440	SM_V7_4	2043411	2044213
Smp_169460	SM_V7_4	2218604	2232938
Smp_169470	SM_V7_4	2239343	2247618
Smp_169480	SM_V7_ZW	8084390	8084925
Smp_169520	SM_V7_4	32100055	32133097
Smp_169530	SM_V7_4	32138193	32163331
Smp_169550	SM_V7_ZW	12737036	12769648
Smp_169580	SM_V7_ZW	12896238	12907938
Smp_169610	SM_V7_4	34865856	34890629
Smp_169630	SM_V7_4	34961313	34969077
Smp_169640	SM_V7_4	35006177	35028040
Smp_169660	SM_V7_4	35063724	35095695
Smp_169670	SM_V7_4	35185594	35196984
Smp_169690	SM_V7_3	44947826	44952354
Smp_169700	SM_V7_3	44890516	44943906
Smp_169720	SM_V7_6	10890775	10902768
Smp_169730	SM_V7_6	10910919	10939534
Smp_169750	SM_V7_6	10996166	11050579
Smp_169760	SM_V7_6	11080156	11084459
Smp_169780	SM_V7_3	28642250	28667425
Smp_169800	SM_V7_3	28802384	28835935
Smp_169820	SM_V7_3	28852132	28877936
Smp_169860	SM_V7_6	16232961	16239164
Smp_169870	SM_V7_6	16246438	16267923
Smp_169880	SM_V7_6	16374038	16390504
Smp_169890	SM_V7_6	16446774	16508294
Smp_169930	SM_V7_6	10317307	10343312
Smp_169940	SM_V7_6	10293126	10315600
Smp_169950	SM_V7_6	10238278	10283202
Smp_169960	SM_V7_6	10184366	10191784
Smp_169970	SM_V7_6	10160054	10174133
Smp_169980	SM_V7_6	10091445	10129150
Smp_169990	SM_V7_6	10073904	10090336
Smp_170010	SM_V7_6	9932661	9943860
Smp_170020	SM_V7_ZW	40436326	40450474
Smp_170030	SM_V7_ZW	40393498	40394884
Smp_170060	SM_V7_ZW	40339388	40366437
Smp_170150	SM_V7_ZW	71705051	71744946
Smp_170160	SM_V7_ZW	71684200	71695768
Smp_170170	SM_V7_ZW	71644155	71678199
Smp_170190	SM_V7_ZW	71449607	71450452
Smp_170200	SM_V7_5	25131762	25148162
Smp_170210	SM_V7_5	25096406	25119417
Smp_170230	SM_V7_ZW	3920187	3923583
Smp_170260	SM_V7_ZW	3795983	3802725
Smp_170280	SM_V7_1	62099356	62122388
Smp_170290	SM_V7_1	62122686	62201572
Smp_170300	SM_V7_1	62238536	62251570
Smp_170320	SM_V7_1	62333986	62351774
Smp_170340	SM_V7_1	62481058	62522742
Smp_170350	SM_V7_1	62524568	62550264
Smp_170380	SM_V7_2	46792184	46804046
Smp_170390	SM_V7_2	46814222	46872527
Smp_170400	SM_V7_2	46923053	46948200
Smp_170420	SM_V7_2	47011207	47012047
Smp_170430	SM_V7_2	47031597	47037397
Smp_170440	SM_V7_2	47044097	47057531
Smp_170450	SM_V7_2	47059067	47097663
Smp_170490	SM_V7_2	16769799	16774009
Smp_170540	SM_V7_7	15517364	15574364
Smp_170550	SM_V7_7	15461732	15499200
Smp_170560	SM_V7_1	74044685	74093082
Smp_170570	SM_V7_1	74158296	74176022
Smp_170580	SM_V7_1	74188208	74196084
Smp_170600	SM_V7_1	74420208	74436864
Smp_170610	SM_V7_1	74500218	74502299
Smp_170620	SM_V7_1	74570122	74573696
Smp_170630	SM_V7_4	45351589	45389907
Smp_170690	SM_V7_4	45546838	45561423
Smp_170700	SM_V7_4	45569452	45649070
Smp_170740	SM_V7_4	45721483	45735892
Smp_170760	SM_V7_4	12018437	12091682
Smp_170770	SM_V7_4	12103976	12148544
Smp_170790	SM_V7_4	12195482	12219842
Smp_170800	SM_V7_4	12237117	12272292
Smp_170810	SM_V7_4	12320807	12387150
Smp_170840	SM_V7_6	2999394	3001851
Smp_170850	SM_V7_6	3005095	3006931
Smp_170890	SM_V7_6	3279856	3289036
Smp_170910	SM_V7_6	3296306	3330075
Smp_170930	SM_V7_2	44983453	45038381
Smp_170940	SM_V7_2	45041794	45063569
Smp_170950	SM_V7_2	45178914	45188597
Smp_170980	SM_V7_2	45243825	45264640
Smp_171000	SM_V7_2	45364603	45369540
Smp_171010	SM_V7_1	6802662	6828412
Smp_171020	SM_V7_1	6872926	6935169
Smp_171030	SM_V7_1	6969708	6987652
Smp_171040	SM_V7_1	7007656	7051783
Smp_171060	SM_V7_1	7156172	7171282
Smp_171070	SM_V7_1	7190199	7200702
Smp_171080	SM_V7_1	7243263	7250911
Smp_171090	SM_V7_1	7253866	7255945
Smp_171120	SM_V7_2	16279741	16283745
Smp_171130	SM_V7_2	16216776	16224290
Smp_171140	SM_V7_2	16158151	16184732
Smp_171150	SM_V7_2	16115462	16137387
Smp_171170	SM_V7_2	16061179	16089119
Smp_171180	SM_V7_2	16037182	16058519
Smp_171190	SM_V7_2	15939129	15957894
Smp_171200	SM_V7_2	15890216	15931754
Smp_171270	SM_V7_2	15704984	15718856
Smp_171280	SM_V7_2	15691690	15693816
Smp_171310	SM_V7_4	44485981	44522292
Smp_171370	SM_V7_4	45993977	46011844
Smp_171460	SM_V7_ZW	61529688	61547442
Smp_171490	SM_V7_4	9908599	10030453
Smp_171530	SM_V7_2	2213255	2222513
Smp_171540	SM_V7_2	2262268	2279882
Smp_171550	SM_V7_2	2283815	2288942
Smp_171580	SM_V7_2	2355738	2384908
Smp_171600	SM_V7_ZW	15968554	16035690
Smp_171610	SM_V7_ZW	15950034	15966557
Smp_171620	SM_V7_ZW	15911550	15949200
Smp_171630	SM_V7_ZW	15755574	15784166
Smp_171640	SM_V7_ZW	15713494	15744167
Smp_171660	SM_V7_ZW	15693904	15703657
Smp_171670	SM_V7_ZW	15664224	15692975
Smp_171680	SM_V7_ZW	15525664	15634177
Smp_171710	SM_V7_ZW	15364831	15401385
Smp_171720	SM_V7_ZW	650230	691312
Smp_171730	SM_V7_ZW	747134	766982
Smp_171740	SM_V7_ZW	774652	864582
Smp_171750	SM_V7_ZW	907020	945552
Smp_171770	SM_V7_ZW	1023161	1027536
Smp_171780	SM_V7_ZW	966539	1012540
Smp_171790	SM_V7_1	63910363	64015776
Smp_171820	SM_V7_1	64042573	64099780
Smp_171860	SM_V7_ZW	28681311	28719293
Smp_171870	SM_V7_ZW	28634841	28662887
Smp_171880	SM_V7_ZW	28556472	28611887
Smp_171940	SM_V7_ZW	28381108	28388730
Smp_172030	SM_V7_3	40657350	40671438
Smp_172040	SM_V7_1	69738732	69879132
Smp_172050	SM_V7_1	69696962	69728025
Smp_172060	SM_V7_1	69635592	69660125
Smp_172070	SM_V7_1	69600268	69620025
Smp_172090	SM_V7_4	8837053	8840361
Smp_172110	SM_V7_1	69383009	69399581
Smp_172120	SM_V7_1	69361659	69367543
Smp_172130	SM_V7_1	69309068	69342385
Smp_172140	SM_V7_1	69285139	69298123
Smp_172150	SM_V7_1	69237348	69279545
Smp_172160	SM_V7_1	69216569	69231875
Smp_172170	SM_V7_6	6073693	6084412
Smp_172180	SM_V7_6	5971706	5992571
Smp_172190	SM_V7_6	5941117	5954022
Smp_172200	SM_V7_6	5874634	5926894
Smp_172210	SM_V7_6	5804340	5861724
Smp_172220	SM_V7_6	5706874	5743936
Smp_172240	SM_V7_6	5678914	5695582
Smp_172250	SM_V7_6	5617600	5640922
Smp_172270	SM_V7_ZW	36917023	36953255
Smp_172280	SM_V7_ZW	37340071	37366008
Smp_172340	SM_V7_1	39342083	39363858
Smp_172360	SM_V7_1	39415912	39418839
Smp_172370	SM_V7_1	39435053	39531255
Smp_172400	SM_V7_1	39699547	39783692
Smp_172420	SM_V7_1	39854817	39905270
Smp_172440	SM_V7_1	39962222	39964623
Smp_172460	SM_V7_6	13933302	13954734
Smp_172470	SM_V7_6	13989542	14054469
Smp_172480	SM_V7_6	14093468	14094650
Smp_172490	SM_V7_6	14099768	14129128
Smp_172510	SM_V7_6	14226442	14246998
Smp_172520	SM_V7_6	14252842	14269978
Smp_172530	SM_V7_6	14276582	14297084
Smp_172540	SM_V7_4	10820659	10857894
Smp_172580	SM_V7_4	10267744	10332052
Smp_172590	SM_V7_4	10335606	10362558
Smp_172610	SM_V7_4	10449856	10470362
Smp_172640	SM_V7_4	10620064	10649622
Smp_172660	SM_V7_ZW	30402723	30430234
Smp_172700	SM_V7_3	48507924	48518967
Smp_172730	SM_V7_ZW	23748223	23770762
Smp_172780	SM_V7_1	27909918	27924873
Smp_172790	SM_V7_1	27897849	27909913
Smp_172810	SM_V7_ZW	40645145	40674088
Smp_172850	SM_V7_1	6294690	6337824
Smp_172990	SM_V7_2	25712524	25749290
Smp_173000	SM_V7_2	25696257	25709540
Smp_173010	SM_V7_2	25646726	25667840
Smp_173020	SM_V7_1	4224955	4260207
Smp_173060	SM_V7_6	6720274	6779835
Smp_173100	SM_V7_4	43742197	43798044
Smp_173110	SM_V7_1	21417940	21478091
Smp_173120	SM_V7_ZW	84717656	84721583
Smp_173130	SM_V7_ZW	84709344	84709788
Smp_173140	SM_V7_ZW	84687356	84707928
Smp_173150	SM_V7_1	85624830	85627372
Smp_173160	SM_V7_2	7643903	7663458
Smp_173180	SM_V7_1	31228040	31241842
Smp_173190	SM_V7_1	31248260	31335856
Smp_173200	SM_V7_5	11141291	11144539
Smp_173210	SM_V7_5	11134991	11156084
Smp_173230	SM_V7_5	11096548	11107202
Smp_173240	SM_V7_5	11073378	11086763
Smp_173250	SM_V7_1	23103414	23122146
Smp_173280	SM_V7_1	23091175	23102182
Smp_173310	SM_V7_6	757531	758376
Smp_173320	SM_V7_6	11558171	11574825
Smp_173330	SM_V7_6	11577789	11605847
Smp_173340	SM_V7_6	11606897	11635726
Smp_173350	SM_V7_1	785295	793017
Smp_173360	SM_V7_1	49930810	49947133
Smp_173380	SM_V7_1	40922481	41045324
Smp_173410	SM_V7_1	41138552	41141038
Smp_173420	SM_V7_1	41141313	41147838
Smp_173480	SM_V7_1	67639880	67647764
Smp_173550	SM_V7_ZW	39456717	39499772
Smp_173580	SM_V7_ZW	32289416	32343258
Smp_173610	SM_V7_1	42410137	42417820
Smp_173620	SM_V7_1	42453459	42499720
Smp_173640	SM_V7_1	42552159	42567703
Smp_173650	SM_V7_ZW	84940908	84959301
Smp_173700	SM_V7_7	18956623	18993708
Smp_173730	SM_V7_ZW	60244444	60272092
Smp_173760	SM_V7_ZW	60154449	60217564
Smp_173790	SM_V7_3	6813887	6833757
Smp_173810	SM_V7_3	6701539	6725803
Smp_173840	SM_V7_1	44889064	44898637
Smp_173880	SM_V7_2	28924341	28937607
Smp_173900	SM_V7_ZW	40462711	40480412
Smp_173910	SM_V7_ZW	40495856	40501746
Smp_173920	SM_V7_ZW	40528869	40529964
Smp_173940	SM_V7_7	10133865	10148096
Smp_174060	SM_V7_ZW	39912394	39918210
Smp_174090	SM_V7_ZW	39705374	39727172
Smp_174110	SM_V7_ZW	39761374	39842413
Smp_174130	SM_V7_ZW	39853732	39856597
Smp_174140	SM_V7_1	28247138	28247386
Smp_174170	SM_V7_1	28141024	28226174
Smp_174190	SM_V7_4	32187148	32220590
Smp_174220	SM_V7_ZW	32458329	32473862
Smp_174230	SM_V7_ZW	32557106	32659859
Smp_174240	SM_V7_7	10345527	10360991
Smp_174250	SM_V7_7	10374148	10379912
