Gene_ID_mans,First_Base_GFF_mans,Scaffold_ID_jap,Scaffold_BlatBestloc_jap,Depth_40640_jap_Picardetal2018,Depth_40641_jap_Picardetal2018,Coverage_Assignment_jap_Picardetal2018,FST_jap
Smp_324330,83942168,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324340,83950759,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324350,83987660,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324360,83998696,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_340520,84026107,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_026400,84073538,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_204040,84079893,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_243800,84108808,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_026420,84159948,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_333390,84171192,SJC_S000166,PAR,34,31,Autosome,-0.0105144772164948
Smp_136460,84309486,SJC_S000166,PAR,34,31,Autosome,-0.0105144772164948
Smp_026510,84350736,SJC_S000166,PAR,34,31,Autosome,-0.0105144772164948
Smp_136470,84376596,SJC_S001048,PAR,32,29,Autosome,0.023162618
Smp_136480,84450386,SJC_S003704,PAR,34,30,Autosome,-0.028570040952381
Smp_136490,84493244,SJC_S000331,PAR,33,31,Autosome,0.147896959444444
Smp_346750,84527396,SJC_S000331,PAR,33,31,Autosome,0.147896959444444
Smp_026540,84545876,SJC_S000764,Excluded,37,32,Autosome,-0.041100295
Smp_026560,84652737,SJC_S000764,Excluded,37,32,Autosome,-0.041100295
Smp_173140,84687356,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_173130,84709344,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_173120,84717656,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_307270,84757059,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_136510,84784819,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_136520,84840764,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_136530,84875620,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_178230,84905452,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_173650,84940908,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_346230,84959310,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_094050,84983009,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_316640,85003457,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_094060,85045359,SJC_S004326,PAR,34,34,Autosome,-0.0149023975
Smp_333400,85064643,SJC_S001851,PAR,36,33,Autosome,0.0208625
Smp_333410,85101199,SJC_S001851,PAR,36,33,Autosome,0.0208625
Smp_081420,85122449,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_081430,85129219,SJC_S000120,PAR,33,30,Autosome,0.0565468958139535
Smp_341370,85153091,SJC_S001333,PAR,43,42,Autosome,-0.0968183
Smp_081450,85193469,SJC_S001333,PAR,43,42,Autosome,-0.0968183
Smp_081460,85238728,SJC_S001333,PAR,43,42,Autosome,-0.0968183
Smp_081470,85261944,SJC_S000655,PAR,37,35,Autosome,-0.0421284303589744
Smp_345630,85284609,SJC_S000655,PAR,37,35,Autosome,-0.0421284303589744
Smp_081510,85317529,SJC_S000655,PAR,37,35,Autosome,-0.0421284303589744
Smp_333420,85338237,SJC_S000655,PAR,37,35,Autosome,-0.0421284303589744
Smp_166070,85373046,SJC_S011521,PAR,36,36,Autosome,n.a.
Smp_166080,85400639,SJC_S000334,PAR,32,30,Autosome,-0.05605105
Smp_166090,85425030,SJC_S000334,PAR,32,30,Autosome,-0.05605105
Smp_345640,85450104,SJC_S001581,Excluded,29,25,Autosome,n.a.
Smp_176040,85480606,SJC_S000334,PAR,32,30,Autosome,-0.05605105
Smp_307330,85512709,SJC_S000334,PAR,32,30,Autosome,-0.05605105
Smp_312360,85517345,SJC_S000334,PAR,32,30,Autosome,-0.05605105
Smp_176050,85551863,SJC_S000748,PAR,33,31,Autosome,n.a.
Smp_337110,85583176,SJC_S000066,PAR,36,34,Autosome,0.003272075
Smp_176070,85655686,SJC_S000066,PAR,36,34,Autosome,0.003272075
Smp_098090,85686968,SJC_S000066,PAR,36,34,Autosome,0.003272075
Smp_176080,85723816,SJC_S000066,PAR,36,34,Autosome,0.003272075
Smp_176090,85739676,SJC_S000066,PAR,36,34,Autosome,0.003272075
Smp_346620,85804739,SJC_S002273,PAR,29,25,Autosome,-0.0339475857142857
Smp_341740,85859566,SJC_S001031,PAR,34,32,Autosome,-0.0152307956521739
Smp_103320,85868617,SJC_S001031,PAR,34,32,Autosome,-0.0152307956521739
Smp_103330,85875594,SJC_S001031,PAR,34,32,Autosome,-0.0152307956521739
Smp_164650,85891696,SJC_S001031,PAR,34,32,Autosome,-0.0152307956521739
Smp_078900,85900596,SJC_S001031,PAR,34,32,Autosome,-0.0152307956521739
Smp_164660,85943051,SJC_S001031,PAR,34,32,Autosome,-0.0152307956521739
Smp_078910,85958176,SJC_S001031,PAR,34,32,Autosome,-0.0152307956521739
Smp_078920,85970190,SJC_S001031,PAR,34,32,Autosome,-0.0152307956521739
Smp_078930,86011209,SJC_S000298,PAR,35,33,Autosome,-0.0374700050393701
Smp_345530,86042729,SJC_S000298,PAR,35,33,Autosome,-0.0374700050393701
Smp_164680,86058319,SJC_S000298,PAR,35,33,Autosome,-0.0374700050393701
Smp_160370,86161259,SJC_S008547,PAR,35,32,Autosome,0.096235
Smp_160360,86225419,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_345200,86271913,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_344310,86320439,SJC_S000833,SM_V7_5,28,27,Autosome,0.000805481625
Smp_267020,86360699,SJC_S000298,PAR,35,33,Autosome,-0.0374700050393701
Smp_150320,86398144,SJC_S000298,PAR,35,33,Autosome,-0.0374700050393701
Smp_198890,86462001,SJC_S000298,PAR,35,33,Autosome,-0.0374700050393701
Smp_150340,86512041,SJC_S000298,PAR,35,33,Autosome,-0.0374700050393701
Smp_150350,86560229,SJC_S000298,PAR,35,33,Autosome,-0.0374700050393701
Smp_324380,86588373,SJC_S000027,SM_V7_1,34,32,Autosome,-0.0284327620740741
Smp_052630,86611611,SJC_S000038,SM_V7_2,30,28,Autosome,0.0260432722222222
Smp_324400,86667324,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324410,86778232,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324420,86931256,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324430,86946996,SJC_S007979,Excluded,21,11,Z,0.0273819
Smp_307400,87175408,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_341480,87225066,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324450,87397425,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324460,87518262,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_180780,87845686,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324500,88004697,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_324510,88265802,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.
Smp_120630,88320052,SJC_S000622,PAR,28,25,Autosome,-0.0268243276470588
Smp_120620,88369490,SJC_S000121,SM_V7_3,37,34,Autosome,-0.0214896474074074
